orig_smiles,noisy_smiles,molecular_formula,tries
Oc1cc(Br)c(CCc2cc(O)c(O)c(Br)c2Br)cc1O,BrCC1(Br)CCOC2(Br)C34OC5(CO1)C1OC6(C=C16)C23C54,C14H11Br3O4,1
CCCn1c(=O)n([C@@H](c2ccccc2)[C@H](O)CNC)c2ccccc21,NC12C3C4C5CN3CC36C7COC(C5N5CC8(CC(CC413)C8O5)C7)C26,C20H25N3O2,1
CCON1CCC(CC(=O)N(C)CCN(C)C2CC2)CC1,CC1C2CC2C1(CN)OC1NCCCOC(C)(C)CCN1,C16H31N3O2,1
O=C(NC1(c2ccccc2)CC1)c1nn(-c2ccccc2Cl)c(-c2ccc(Cl)cc2)c1Cn1cncn1,OC1C2(Cl)C3=C4C5CC6CN7C8C9N%10C%11C%12C%13C(=C=NC6%12Cl)C3N3CC6C5=C5C%13N(C81N3)C4(C72)C6C9%10C5%11,C28H22Cl2N6O,1
CCC(CC)(CNC(=O)[C@@H]1CCO[C@H]1c1ccnn1C)OC,CNC(COO)C(CC1C2NC13CCC1OC1C23)C1CCN1,C16H27N3O3,1
N=C(N)NCCC[C@H](NC(=O)c1sc(C(c2ccccc2)c2ccccc2)cc1-c1ccccc1)C(=O)O,CC1C2C3C4C5C46CC47OC8C9=C%10C4C4CC%11(C)C7%12C7N%13OC2C8%12C92C57N3N[SH2]23NC2(O)CC%106C3(CC4%13)C12%11,C30H30N4O3S,2
COC(=O)/C(C#N)=C1\CCC(OC)N1C,CC12C3=C1C31CCC2NOCN(O)OC1,C10H14N2O3,1
COc1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CNCC3,NC12CC3C4=CC3C3C5CC(O)C1=CN1C56C5C7C(C435)C71C6O2,C19H18N2O2,1
COc1ccc(-c2csc(N(CCCN(C)C)C(=O)c3ccccc3F)n2)cc1,OCC(C1CCC1)C1(C(O)S)C2CC3C4=C5C6NC78CC1(N57)C1(N5CC6(F)C251)C438,C22H24FN3O2S,1
CCn1nc(C(F)(F)F)cc1-c1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1,CC12C34NC5C6C7=C8C9C%10N%11C7%12C7C%13C%14C9(OS6%10%149CC6%10CNC8(C6(OF)N9)C51C(F)(F)C3(F)C%13%12OC%11%102)N74,C24H17F4N5O3S,1
CCCCCOc1ccc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)no2)cc1OC,OCC12OC1C13C4C5C6OC78C9C%10=CCC1(CC5N2O)C1CC3(CCOC%10)C6CC4C17C98,C26H29NO5,2
NC(CC(=O)O)C(O)=NC(Cc1ccc(O)cc1)C(=O)O,CC1(O)OC(O)C23C=C=C4C5NC4(OC2)OC(O)N1C5C3,C13H16N2O6,1
O=C(O)CCC(O)=Nc1ccccc1,OOC12C3=C4C5C3CN1CC(C45)C2O,C10H11NO3,1
COc1ccc2c(c1)c(CC(=O)NS(=O)(=O)c1ccc(C)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,CC1OC23C(Cl)C4=C5C67CC8C9OC2%10N2CC%11(O)C6C46C4C7C7C%12(C%113)C6C83C42C9(O)[SH2]73COC5%10N1%12,C26H23ClN2O5S,3
CCOC(=O)C(C(CC(=O)OC)NC(=O)OCc1ccccc1)C1(C)OCCO1,OC1CCC2CC=CC34OCCC(CO1)NOC1C5OC(C2O)C32OCC54C12O,C20H27NO8,3
Cc1ccc(Cn2nc(-c3ccccc3)c3cnc4ccccc4c32)cc1,C1=C2NC34C5CC67C8=C9CC6C5C56C%10C9%11C(C8)C8C%115C2C%103C84C2C7CN2N16,C24H19N3,2
COc1ccc(C(OCCN2CCCC(C(=O)O)C2)(c2ccccc2)c2cccc(C(F)(F)F)c2)cc1C(F)(F)F,CC1CC(F)(F)C(F)C2CC3(OCCF)C4C(F)C5=CC6OC2C27C8C9C(O5)C4C4=C(O)C5C3C82NC45C7(C1F)C69,C30H29F6NO4,1
O=C(Nc1ccc(N2CCOCC2)cc1)c1cc(Cl)ccc1O,CC12CCCN3OC4C5C6=C7C3ON(C1Cl)C41C67C13C5C23CO,C17H17ClN2O3,1
O=c1[nH]c(OCCCOc2ccccc2Cl)nc2ncccc12,O=NC12OC3C4=C5C6(Cl)NC3CC3NC7COC53CC(=C6C71)C42,C16H14ClN3O3,3
CCc1nc2ccc(C(=O)N3CCN(C(=O)c4ccco4)CC3)cn2c1N(CC)Cc1cccc(Br)c1,OC1CN2C3C4CC5(Br)C67CC2C52CC58CCN9C%10CN6OCC3(O)C93C(N%10)C69C4C6C4(C1)N7C5C84C923,C28H30BrN5O3,1
Cc1cccc(-c2nc(CSCC(=O)N3CCN(c4ccccn4)CC3)c(C)o2)c1,CCOCC1C2CC3CC=C4C2OCC25C6N7C8=CC9C%10(C1S)C(NC97N8%10)C(N62)C435,C23H26N4O2S,1
O=C(CCNC(=O)[C@H](Cc1c[nH]cn1)NC(=O)OCc1ccccc1)N[C@@H](Cc1ccc(O)cc1)C(=O)O,CC12C3NOC4ON5OC67C(NC8C6C69OC%10C1C1C4C4C(ON)C5C5C4%11CCCC6(C%1057)C2%11C8C19)N(O)O3,C26H29N5O7,1
C1=C(CN2CCOCC2)COc2c1cccc2OC[C@@H]1CNCCO1,NC1C2CC3CCC4OC25OC(C3)CC2CN3C6OC1C45C(C6O)C23,C19H26N2O4,1
O=C1C(NCCCl)=CC(=O)c2nc(-c3ccccc3)ccc21,OC12OC3C4C56C7CN8C9C31C74N1C3C4C1C9(C32CCl)C85C46,C17H13ClN2O2,3
COc1ccc2c(c1)c(=O)c1c(NCCN(C)C)ccc3c(=O)n(CCN(C)C)c(=O)n2c31,C=C1C=CC2OC34C5C(CN)C(O)C(O)C6NC5C1N1C=C5C7C8C3C(C)(CN6C2OC514)N78,C24H29N5O4,1
Cc1ccc(F)c(C(=O)N[C@H]2CCN(c3cc(=O)[nH]cn3)C2)c1F,NNC1C2C34N5CC67CC8CC(O5)N3C16C7=CC8(CF)C1(F)OC241,C16H16F2N4O2,1
CCCc1cc(C(=O)NC(CO)C(=O)NO)cc(OC(F)(F)F)c1OC,NC(O)CNC(F)C12OC(F)CC34C5=COC(C(O)(F)CO)C1OC32C54,C15H19F3N2O6,2
Cn1c(-c2ccccc2C=O)c(Br)c2ccccc2c1=O,BrC12OC3=C4C1C1CC4C45C6C4C1(CC61CC4N=C4O1)C325,C17H12BrNO2,2
O=C(c1ccc2noc(-c3ccccc3)c2c1)N1CCC1,C1=CC2C34OC5CCC6C7C3C38N(OC5)C72C63C2NC28C=14,C17H14N2O2,3
CC(=O)C1(/N=N/c2cccc(C)c2)N=C1C,C1C2OC34C5NC6C7CC13CC61C(C27)N4N51,C12H13N3O,1
CC(C)(C)Oc1ncncc1CNc1cc(N[C@H]2CC[C@@H](O)CC2)c(C#N)cn1,CC1NC2=CN3NC4CN5C=C3C3CC67C8NC8C(C)(OO)C4N1C3C(C5)C6C27,C21H28N6O2,1
CN1CCN(c2nc3ccccc3c3[nH]ccc23)CC1,C1=CC2C3N4CC5N6CNCN6C6C2(C2CC57C1C27)C364,C16H18N4,1
CC1OC(c2ccc3c(c2O)C(=O)c2ccccc2C3=O)CC(N(C)C)C1O,COC12C3C(O)C45C6C7C8C9OC3C83C8CON6C1CCC(C34)C97C5C81OC21,C22H23NO5,3
O=C1CCCc2nn(-c3ccccc3F)c(-c3ccc(Cl)c(Cl)c3)c21,OC1(F)C2CCC34C5=C(Cl)N6C7C89C%10C%11C%12CC%12(C2N8C71C593)C6(Cl)C%11%104,C19H13Cl2FN2O,1
O=C([O-])CCC(N)C(=O)OC(C)(C)C,[O-]C12CCCCCC(O)N(COO1)C2,C9H16NO4-,1
CN1CCN(CCCS(=O)(=O)c2ccc3nc(NC(=O)NC(=O)c4cc(-n5cccn5)ccc4Cl)sc3c2)CC1,COC1C2=C3C4C5ON6OC7C8C9%10CC(C)C(=N)NCC(Cl)C%11(CS6)C(S)(C6=C%12C(C3%12CC1(N6)N9)C8%11N57)C4N2O%10,C26H28ClN7O4S2,3
C[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1,NNCC1=C2C3NC4CC15C(O)C1C6CC7C(C8(CC68)C31)C1(OC75C21)C4(O)O,C21H25N3O4,3
Brc1cccc(Nc2ncnc3sc4c(c23)CCC2(C4)OCCO2)c1,SCC1(Br)CN2OC34NC5N6C7C8C29CC2%10C3C(O1)C7(C1C4C1C692)C58%10,C18H16BrN3O2S,1
O=C(c1csc(-c2cccs2)n1)N1CCOC2CCCC21,OC12CSC34C5C=C6C7C18C[SH]319COC(C(C1)NC78C524)N69,C15H16N2O2S2,1
O=C(COc1ccccc1Br)c1ccc(Cl)nc1,OC12C3=C4OC5CC6=C7C(C4C3C671)C5(Br)NC2Cl,C13H9BrClNO2,1
CC1(C)Cc2nc(NC3CCCCC3)c(C#N)cc2CO1,NC12OC3CNC1C1C4C5C6CC5CC5(CCC31C45)N2C6,C17H23N3O,1
N[C@H]1CN(C(=O)Cn2cc(Cl)cn2)C[C@@H]1C1CC1,NC12C3CCC(NCN3Cl)C34CC1C1(O)CC23N14,C12H17ClN4O,1
CCN(C(=O)Cn1c(=O)n(CC2CCC(C(=O)NC)CC2)c(=O)c2sccc21)c1ccccc1,C=NNC1C2CC3C4=CS5678C1C1CC19C1CNC%10OC%11(C(OOCC%10C5(N)O)C6C1C)C9(C327)C4%118,C25H30N4O4S,1
O=C(CCc1ccco1)Nc1nnc2n1CCS2,NC12C3C4C1[SH2]15C6C7N8C(OC36O)C1C21N(N48)C715,C11H12N4O2S,1
NC1(N2SC(S)=C3CCCC=C32)CCCCC1,CC1NS[SH3](C)CC2C3C45CC1C31N3C4C2C351,C13H20N2S2,2
Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,CC1CC2C34C5CC(CC6N7C8C9CC%10C(OC(C73)C3C9C7=C(C7)C7CC76C32C%108)C54)O1,C28H31NO2,1
CN1CCN(C2=Nc3ccc(Cl)cc3Nc3nn(C)cc32)CC1,ClCC12NC3N4C5CC67CC89CC36C5CN8C4C7C1C2n1[nH]n19,C16H19ClN6,1
O=C(NC1CCC1)c1cccc(COc2ccc(C(F)(F)F)cc2Cl)c1,OC12C3CC4C5CC6C1C5C#CC1(F)C2COC2(NC(F)(Cl)C61C42)C3F,C19H17ClF3NO2,1
COCCOC(=O)C1=CC[C@]23CC[C@H]([C@@]2(OC(C)=O)CC1)[C@@](C)(/C=C/C=C(\C)C(=O)O)OC3=O,CC(O)CC1C2OC=COC3C4CC5CCC16OC17CCOC(O)(O2)C1C4C31OCC1C67C5O,C25H32O9,1
COc1cc(/C=N/Nc2nncn2/N=C/c2ccc(O)c(OC)c2)ccc1O,OC12NC34C5NC67C8NC9CN%10C(OC91)C(O2)C1C(C5N63)C2C8%10N7C1C1OC124,C18H18N6O4,1
O=C(Cc1ccccc1)NC(=S)Nc1ccc(Oc2ccnc3cc(-c4cccnc4)sc23)c(F)c1,FC12CNC13SC1SN4C5C67C8=C9C%10C%11%12C=C3C9C%113C9CC6C6%11C1N(C9C(OOCC523)N86)C%11C71C%12C%1041,C27H19FN4O2S2,2
COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)O)cc3n2)cc1OC,OC1=NC2=C3C45OC6C(OONC(F)C78C=C(C4C75)C36C2(F)CC8)N1F,C16H12F3N3O4,2
Brc1ccc2c(c1)CNCCC2,BrNC1CC2C3C=CC32C2CC12,C10H12BrN,1
C[C@@]1(C(=O)NC2CCCCCCC2)CCC(=O)N1CCc1ccc(Cl)cc1,CCCCC12C3CCCC45NC6C(O)CC7C3CNOC6C3(C7C34)C1C52Cl,C22H31ClN2O2,2
CC1CN(CC(O)c2ccc(Br)cc2)CCO1,CC1C(CO)C2NCC3C4C1C1OCC2(Br)C314,C13H18BrNO2,4
C[C@@H]1CC[C@H](O)C(C)(C)[C@]12Cc1cc(C(=O)O)ccc1O2,OC1OC(O)C1C1CC2=CC3CC1CCOC21C=CCC31,C17H22O4,1
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)N[C@H](C(=O)O)C(C)C)C(=O)OC2,CN1CC23CC(OCO)C4C56OC57C5OC8(COC2C6C(C8)C5OCC37)C41CCO,C22H29NO7,1
O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,ONON1C2OC34C5=C3C21N4N5,C5H4N4O3,2
CCCOc1cccc2c1C(=O)c1c(OCCC)cc(NC(=O)CCCCl)cc1C2=O,CC1C2OC(O)C3CC3=CC3C4C5OOC6C7C8C1(Cl)C47C14CCOC2C36C(N)C81C54,C24H26ClNO5,1
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCN)cc21,FC12CC34NN5C6C7NC8OC73CN8C(C51)C2(Cl)N1C2C3OCC6(Br)C1C324,C17H16BrClFN5O2,1
CC(OC1=C(Cl)C=C(Cl)C=C1)C(O)=O,OC1CC23OC4C=C4C2C3(Cl)C(Cl)O1,C9H8Cl2O3,1
O=C(Nc1ccc2c(c1)OCCO2)c1cnn2c1NC(=C1CC1)C=C2C(F)F,FC12NCC3C4C5C6C7C8C9=C8C8%10C6OC1(F)N1OC48CNC35CC2N7C9%10O1,C19H16F2N4O3,1
NS(=O)(=O)c1ccc(CNC(=O)/C=C/c2c(F)cccc2Cl)cc1,OOC1CC23CN4C5NC(SC(F)OCl)C2C42C=C4C16C2C41C3C561,C16H14ClFN2O3S,1
O=C(CC(=O)n1nc(-c2ccccc2)c(/N=N/c2ccc([N+](=O)[O-])cc2)c1-c1ccccc1)Nc1ccc(Cl)cc1,CC12C34NC5C6(Cl)C7(O)C8=C9C%10C%11N%12C6%13C6C%14%15NC%11%16C%13(CC5%11C%121C8C71C5CON7C8(C(N)(CC18N9%14)O5)C63C%10C%152C7%11%16)O4,C30H21ClN6O4,3
N#CCCCSC1=NC(c2ccc(N)cc2)=CC(c2ccc(O)cc2)N1,CC1C2NC34C5C6C7ON8C9%10CCC%11C%12N6C8(C(=C9S)N(C%10)C2C%113C17)C%1254,C20H20N4OS,1
COC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@H]4C[C@@]3(CC[C@@]21C)C(=O)[C@H]4CCc1ccccc1,CC1OC23CC4C5C6CCC7C(CC2CC2C8CC2(C)C8OC3CO)C4C7C2C1C2C5C6,C29H40O3,1
O[As](=O)(O)c1ccc(NCCNc2ccc(cc2)[As](=O)(O)O)cc1,NC1OCC2OC3C4CC56C7C8OC(O1)[As](O)C1C3(O)C(C285)[AsH]16N47,C14H18As2N2O6,1
CC(C)N1C(=S)SC(C)(C)C1n1oc(=O)n(-c2ccc(Cl)c(Cl)c2)c1=O,OCC12NC3C4C56NCCC4(O5)C45NC37C3=[SH]4(SC(O)C61)C2(Cl)C3(Cl)C75,C16H17Cl2N3O3S2,1
NC(N)=NC(=O)c1nc(Cl)c(NCc2ccccc2F)nc1N,FN1C2C3C4C5C6=CC5C25CN(C6C2NN24)C3N2C(Cl)N1N2O5,C13H13ClFN7O,1
CN1CCc2c(cc(O)c(O)c2Cl)C(c2cccc(C(F)(F)F)c2)C1,FCCC1(OF)C2CC34N5C6=C(OC78CC(Cl)C1C5CC73C8)C2C64F,C18H17ClF3NO2,1
CC(=O)Nc1ccc2[nH]c(=S)n(C)c2c1,CN1C2NC3=CC4C2=C4N3C1C=C(O)S,C10H11N3OS,2
O=C(Nc1ccccc1Cl)C1C2CCCCC21,C=NC1OC(C)C2(CCCl)C3=CC14C1CC2C314,C14H16ClNO,1
COc1cccc(C(=O)Oc2c(Br)cc(Br)cc2/C=N/NC(=O)CNC(=O)c2ccc(OC)c(OC)c2)c1,OCC12C3C4C5(CBr)C67C8CC59N1C1C5CC%10ON%11C(O)NC(O5)OC(Br)(C8C%115C8C%11(OC5(O)C48%11)C69C27)C%1013,C26H23Br2N3O7,1
CCCCCc1ccc(C(=O)Nc2nc3ccc(C)cn3c2C(=O)NCCCC)cc1,CCCC12C3ON4C5C6C7C8NC51C15C(O)C1C8C1C8C7C(C)C6C34CNC81NCC25,C25H32N4O2,2
COc1ccc(-c2cc3n(n2)CCN(Cc2ccccc2)C3=O)cc1,ON1C2C3CC45C6=CNC7C8=C4C54C8C5CC8CC(OC54N72)C3CC681,C20H19N3O2,3
Cc1ccc(N(Cc2cn(-c3cc4cc(Br)ccc4oc3=N)nn2)C2=CC(=O)c3ccccc3C2=O)cc1,ON1C2C3C45OC2C26C78C9C%10OC%11(Br)C7C47C%103C34NC12C71CC2=C7N(CC79N2)C5=C3C2C3CC16C(C32)N%11C48,C29H20BrN5O3,1
C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccccc2Cl)CC1,OCN1C2CCC34CCC5C6C(Cl)C6C2CC2CN6C(C7(C2)N2C58C3C278)C164,C22H26ClN3O,1
Nc1nc2c(s1)CN=C(c1ccccc1)c1cc(Cl)ccc1-2,SC12CC3N4CC56C7C1C1C8C59NC5(C36Cl)C13C41C7N1C25C893,C17H12ClN3S,1
CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1,CC1SC23C(C)NC4C5CC6CN7C8CC79C7(OC97C27OC(O)(NC6=C8C1O)C5OOC4(N)O7)N(S)C3O,C23H29N5O8S2,1
Cc1ccc(C2NC(=O)Cc3ccccc32)cc1,OC12C3CC4C5C6C7C3C43C4C71NC6C41C5CC132,C16H15NO,4
CNc1ccc(/C=C/c2cnc(OCCO)c([125I])c2)cc1,OC1C2CC3C4CC56ON7C3C3(CN3)C15C(I)C6C1C4C217,C16H17IN2O2,1
COc1cccc(NC(=O)CN(C)C(=O)c2c(-c3c(F)cccc3Cl)noc2C)c1,O=C1CCC23C4OC56N2C32C3C7C(F)C(CO)C48C14CC1C2C4(C(NCl)OC3C158)N76,C21H19ClFN3O4,1
Cc1ccc2c(c1)-c1nc(N)nc(-c3ccc(Br)o3)c1C2,BrN1C23C4NC56CNCC78CC9C5%10CC95C47C24C16C8(O%10)C534,C16H12BrN3O,1
CC(C(=O)O)c1cc(/C=C/S(C)(=O)=O)cc(C(=O)c2ccccc2)c1,CC12OC34CC56C(OC1CO)C17OC28C2OSC58CC6(C3C41)C21CC71,C19H18O5S,1
CCc1cccc(NC(=O)CN(C)S(=O)(=O)c2cccc3nsnc23)c1,OC(S)NC1OC2OC34C5=CC6C7C8C5N=NCC5C3C4SC27C68CN15,C17H18N4O3S2,1
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(Br)C(F)(F)F,C9BrF19,23
CC(C)[C@@H](c1nc2cc(Cl)ccc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1cccc(F)c1,CC1(OCl)CC2CC3N4CC56C7=CC5C65N6C8C2(C2CC9(C7CC5(C)N)C5C7(C%10C36C%1097)C54C8(F)O2)C1N,C29H30ClFN4O2,1
COCCC(C(=O)O)S(=O)(=O)c1ccc([C@@H](C)NC(=O)c2cc3c(Cl)cc(C)cc3n2C)cc1,CCC1CC2CC(O)C34OC5NSC67OC89NOC8(C63)C93C5C(O)C43C3CC34OC2C7C4C1Cl,C24H27ClN2O6S,1
COc1cc(cc(OC)c1OC)C(=O)N,OC1CNC2OC=CCC3OC(=CO2)C13,C10H13NO4,1
Cc1noc(C)c1C(=O)NC[C@H](O)c1ccc(-c2ccco2)cc1,OC1OCC23C4=CNCC15CCOC16C7C(N4)C4C8(OC81C72)C5C436,C18H18N2O4,5
CC1=Nc2cc(C(=O)NCCCOC(C)C)ccc2Sc2ccc(C)cc21,CSC1C(O)NOC2C3CCC4CC5C6C7C8C9=C(C3)C53CC1(C9)C46C28N73,C22H26N2O2S,1
COc1ccccc1NC(=O)N1CCCCN1C(=O)[C@H](CC1CCCC1)CN(O)C=O,CC1C2N3N4C=C5C6(C(C)N)COC(O)CC(O)(C4)C(O)(N6)C4CCCC6C52C63C1O4,C22H32N4O5,1
OC(CNCCNc1nccc(C(F)(F)F)n1)CSc1ccc(F)cc1,OC1(F)NN2C3C4=C5[SH4]C6C(F)N5C57C8C(CC41)C(F)C63N5C8CC27F,C16H18F4N4OS,1
COCCn1ccn2nc(-c3ccc(F)cc3)c(CO)c2c1=O,CC1C23NOC4(F)OC5C(N)=CC6C7C2C72C(C=CC5C12N63)O4,C16H16FN3O3,1
Cc1nc(CCCCCO)n2nc(Cl)ccc12,CN1CC(C2C(N)C=NC2Cl)CC2C3C24OC314,C12H16ClN3O,3
CC(O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(O)CC12C,CCC1(C)CCC23COC4(CCC4C2(C)O)C(CCC(O)C3)C1C,C21H36O3,1
CN1CCN(c2cc(-c3cn[nH]c3)nc(N)n2)CC1,CC12NNC3CC4C5N6CC17N(C=NC7(C3)C45N2)N6,C12H17N7,1
COc1ccc(-c2c(F)c(C(=O)NN3CCCCC3)nn2-c2ccc(Cl)cc2Cl)cc1,OCC(Cl)(NO)C1(F)C2CC34C5C6CC67C6C2C28NN1C1(C(Cl)C9C31C1CC6C17C592)N48,C22H21Cl2FN4O2,3
Cc1ccc(/C=N\N)cc1,C1=CC23CCC4NC2C1N43,C8H10N2,1
COc1cc(/C=C2\C(=N)N3N=C(CC(=O)N4CCCCC4)SC3=NC2=O)ccc1O,CC1C2CC34C5CNC6NC5C57OC8NOS9%10%11%12C=C%13C(N2C9O8)N(C53C%10C%13C4%11O7)C61%12,C20H21N5O4S,1
Cc1cccc(-c2nc3c(=O)n(Cc4ccccc4)nc(C)c3c3cc(-c4ccccc4)nn23)c1,NN1C2C3C4C5C2C26C57C5C8C9C%10C%11C3%12C3CC2%13C2(CC2%14C2%15NNC1(C27)C4(OC%115N3C%10%15)C1C86C1%14%13)C9%12,C29H23N5O,1
[2H]C1C(C(=O)O)C([2H])C1C(=O)O,OC1OOC23CC2OCC13,C6H8O4,1
CCCO[C@]12C=C[C@@]3(C[C@@H]1C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5,CCN1CC2=CC3C4C5C=COC1C1C5C5C4C4(CCCCCC235)CCOOCC14,C26H35NO3,2
CC[C@@]1(O)CCc2c(O)c3c(c(O)c2[C@H]1O[C@H]1C[C@H](N(C)C)[C@H](O)[C@H](C)O1)C(=O)c1cccc(O)c1C3=O,OOC1C2CCC3CC4(O)COC15C3OOC1C(O)C3(O)CC6=COC7C8C9CC(C2C718)C4C63CC1C5N19,C28H33NO9,1
Cc1cc(OC(=O)c2cc([N+](=O)[O-])ccc2Cl)c([N+](=O)[O-])c(O)n1,NOC1C23NOC4(Cl)C5=C2C2=C6C7(O)OCC48OC(ON3O5)(C27)C618,C13H8ClN3O7,2
COc1ccc(NC(=O)C(c2ccccc2F)n2c(=O)c(-c3ccco3)nc3ccccc32)cc1,O=C1C2C(O)C3C4C5C6C37NC3C8=C9C%10OCC8C3(F)N2C23C1C7C61C2C52C3C93C%10C15CN3OC425,C27H20FN3O4,2
Cc1ccc(-c2nc3ccccc3[nH]2)nc1C,CC12NC34NC5C36C3C7NC1C1C58C6C34C18C72,C14H13N3,3
CCCCC(CCCC)(OC)OOC,CCCC(CC)C(O)C(O)C(C)CO,C11H24O3,15
COc1ccc(CCN(C)C(=O)C2CC(=O)N(Cc3ccc(C)cc3)C2)cc1OC,CC12CC34C5OC6CN3C3CCC17COC1(N)C8CCC9(C(OC69O2)C7C5C3)C14C8,C24H30N2O4,2
CNP(=O)(OCOC(=O)C(C)(C)C)C1CCCN(O)C1=O,OCCC1(O)CCCC(C(O)O)=C[PH]1(CO)N1C=CON1,C12H23N2O6P,1
O=NN1CCCOC1,CC1(O)C(=N)N1CO,C4H8N2O2,1
CC(=O)c1cc(-c2ccc(F)cc2)n(CCC(=O)NC(C)(C)C)c1C,CCC(N)C12C3CC(O)C45C6C(C1C)C1C78OC4C2(N6F)C1(C7C3)C85,C20H25FN2O2,1
CC[C@@]12CCN(CCc3ccc([N+](=O)[O-])cc3)C[C@@H]1Oc1c(O)cccc12,NC1(O)C2CC3OC3C34C5=C6C7CC8(C(=C5)CCCC(C2OO)C83)C6N7C14,C21H24N2O4,1
C=CC(=O)Nc1ccc(Oc2ccccc2)cc1,CC1NC2OC34C5C6CC7=C=C8C2C(C6OC813)C754,C15H13NO2,1
Cn1cnc(S(=O)(=O)N2C[C@H]3[C@@H](C2)[C@]3(CNC(=O)c2c(Cl)cccc2Cl)CC2CC2)c1,CC(N)C1(O)CCC23NC45C6NC7(O1)C4C71OC4C7C1C2(C(Cl)C6=S)C75C4(N)C3CCl,C21H24Cl2N4O3S,1
CN(C)c1ccc(C(=O)N(Cc2ccccc2)[C@H](CO)Cc2cnc[nH]2)cn1,NC(O)C1CC23OC4C5=C6NC17CC(CC(N)C1C8C2C29C7C42C58C1N9N)C63,C21H25N5O2,1
O=S(=O)([O-])CNc1ccccc1,NC1SC2=COC(O)C1([O-])C=C2,C7H8NO3S-,1
CC1CCCN(CCCC(=O)CSc2c(O)nc3ccc(C(F)(F)F)cc3c2-c2cc(Cl)ccc2O)C1,C=C1CC2OCC3C(F)NOC4(F)C5C6CC78CC59C5(CC65)C5C6(C(S)C7C16)N4C9(Cl)C8(O)C35C2CF,C27H28ClF3N2O3S,1
C[C@]1(c2cccc(c2C(=O)C3=C([C@]4([C@@H](C[C@@H]31)[C@H](C(=C(C4=O)C(=O)N)O)N(C)C)O)O)O)O,CC12OC3OCC45C6C7OC8OC(OC9OC%10NC1CC%106C(CC72)C1=CC14ON5C89)C3O,C22H24N2O8,1
CCn1cc(-c2nc3ccc([N+](=O)[O-])cc3s2)c(=O)c2cc(F)c(N3CCNCC3)cc21,ONC1N(F)CN2C34OC56CC17C1(S)C8C5C59C3C3OC27C32CC6CC83C6CC65C42N3N19,C22H20FN5O3S,1
CCS(=O)(=O)N1CCN(CC(=O)NC2CCCCCC2)CC1,CC(S)CC12CC3(CCC3COCC1(CCN)ONCO)N2,C15H29N3O3S,2
O=S(=O)(c1ccccc1Br)N1CCC2(C=Cc3ccccc32)CC1,CC12CC3C45OC67ONC89C(CBr)CC4(S)C84C(C1)C31C9(C25)C6C714,C19H18BrNO2S,1
COC(=O)C[C@H]1c2cc(F)ccc2S(=O)(=O)N1c1ccccc1,OC12OC3C4C1=CC15CC(F)C2(O)N2CC67C(OC31C6S)C42C75,C16H14FNO4S,1
O/N=C(/Nc1cccc(Cc2ccccc2)c1)c1ccc2occc2c1,C=C1C2C3NC45C6C14C1C47OOC89C2(C)CC2C%10C4C4(C265)C%10(C7N)C84C319,C22H18N2O2,1
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1cccc(C(F)(F)F)c1,FCC1C(F)C1C1CC2C34OC56C7CC58C6(OC5(F)C26C=C7C36C158)C4F,C20H14F4O2,2
O=C(NCc1ccccc1)c1cn(CCOc2ccccc2)c2ccccc12,NC1C2CC3C4=C5C67CC8C9C%10%11CC(ON4)C8(C4CC8C%10C4C56C87)C14OC3%11C294,C24H22N2O2,1
O=C(Nc1ccc(C2CCCCC2)cc1)c1cccnc1NCc1ccncc1,CC1N(N)CC23C4C5C6C7C89C=CCN1C51C(O)=C5C(C1C(C8)C1CC74C16C92)N53,C24H26N4O,2
Cc1cc(Cl)ccc1N=C(S)NCc1cccs1,ClC1S[SH]234CC25N2C=CC67CC8(C1N5C263)C7CC84,C13H13ClN2S2,1
